WPID,bssid,frequency,level,Latittude,Longitude
2,10:13:31:c1:c7:09,2412,-60,34.097588,-118.290236
2,12:13:31:c1:c7:0a,2412,-61,34.097588,-118.290236
2,38:0e:4d:2b:94:af,5560,-73,34.097588,-118.290236
2,70:7d:b9:d1:a6:ce,5320,-64,34.097588,-118.290236
2,70:7d:b9:d1:a6:c4,2437,-65,34.097588,-118.290236
2,70:7d:b9:d1:a6:cf,5320,-65,34.097588,-118.290236
2,70:7d:b9:d1:a6:cc,5320,-65,34.097588,-118.290236
2,70:7d:b9:d1:a6:cb,5320,-66,34.097588,-118.290236
2,70:7d:b9:d7:cf:4e,5180,-69,34.097588,-118.290236
2,70:7d:b9:d7:cf:4c,5180,-69,34.097588,-118.290236
2,70:7d:b9:d7:cf:4f,5180,-70,34.097588,-118.290236
2,00:a7:42:cb:2e:ae,5600,-71,34.097588,-118.290236
2,00:a7:42:cb:2e:a3,2412,-72,34.097588,-118.290236
2,70:7d:b9:d1:83:23,2412,-72,34.097588,-118.290236
2,70:7d:b9:d1:a6:c3,2437,-65,34.097588,-118.290236
7,70:7d:b9:f9:51:0c,5640,-86,34.097459,-118.290743
7,70:7d:b9:73:5f:e2,2437,-87,34.097459,-118.290743
7,9e:2b:77:8e:45:c7,2462,-84,34.097459,-118.290743
2,00:a7:42:a3:41:41,5240,-88,34.097576,-118.290511
2,00:a7:42:a3:41:42,5240,-88,34.097576,-118.290511
2,38:0e:4d:27:17:c1,5320,-87,34.097576,-118.290511
2,38:0e:4d:15:dd:8e,5660,-88,34.097576,-118.290511
2,70:7d:b9:99:55:2f,5720,-89,34.097576,-118.290511
2,70:7d:b9:99:55:2d,5720,-88,34.097576,-118.290511
2,38:0e:4d:2b:b8:ee,5500,-89,34.097576,-118.290511
2,38:0e:4d:2b:b8:ed,5500,-89,34.097576,-118.290511
2,12:5b:ad:83:5e:39,2437,-89,34.097576,-118.290511
2,38:0e:4d:15:dd:8f,5660,-88,34.097576,-118.290511
2,00:a7:42:a3:41:40,5240,-89,34.097576,-118.290511
2,70:7d:b9:a3:20:6f,5640,-89,34.097576,-118.290511
2,70:7d:b9:73:5f:e3,2437,-90,34.097576,-118.290511
2,38:0e:4d:2b:b8:ef,5500,-91,34.097576,-118.290511
2,38:0e:4d:2b:b8:ec,5500,-91,34.097576,-118.290511
2,70:7d:b9:a3:20:6c,5640,-91,34.097576,-118.290511
2,9e:7b:ef:5a:a2:e1,2437,-76,34.097576,-118.290511
2,38:0e:4d:27:18:2d,5320,-76,34.097576,-118.290511
2,38:0e:4d:27:18:23,2412,-78,34.097576,-118.290511
2,40:ce:24:9c:e9:82,2412,-79,34.097576,-118.290511
2,00:a7:42:a3:41:4f,5805,-79,34.097576,-118.290511
2,00:a7:42:a3:41:4e,5805,-79,34.097576,-118.290511
2,70:7d:b9:a3:20:6e,5640,-89,34.097576,-118.290511
2,00:a7:42:a3:41:4d,5805,-81,34.097576,-118.290511
2,70:7d:b9:99:55:2c,5720,-87,34.097576,-118.290511
2,38:0e:4d:27:17:c0,5320,-87,34.097576,-118.290511
2,0c:7c:28:9c:08:b4,5805,-70,34.097576,-118.290511
2,0c:7c:28:9c:08:b0,5240,-70,34.097576,-118.290511
2,38:0e:4d:27:17:cf,5580,-72,34.097576,-118.290511
2,38:0e:4d:27:17:cd,5580,-72,34.097576,-118.290511
2,38:0e:4d:27:17:ce,5580,-73,34.097576,-118.290511
2,38:0e:4d:27:17:cc,5580,-73,34.097576,-118.290511
2,70:7d:b9:f9:58:4e,5720,-75,34.097576,-118.290511
2,70:7d:b9:f9:58:4f,5720,-76,34.097576,-118.290511
2,38:0e:4d:27:18:22,2412,-77,34.097576,-118.290511
2,70:7d:b9:5b:f4:e2,2437,-79,34.097576,-118.290511
2,38:0e:4d:27:17:c2,5320,-86,34.097576,-118.290511
2,38:0e:4d:27:18:2f,5320,-77,34.097576,-118.290511
2,38:0e:4d:27:18:2c,5320,-80,34.097576,-118.290511
2,38:0e:4d:10:e7:cd,5785,-84,34.097576,-118.290511
2,38:0e:4d:10:e7:cf,5785,-85,34.097576,-118.290511
2,38:0e:4d:10:e7:ce,5785,-84,34.097576,-118.290511
2,38:0e:4d:10:e7:cc,5785,-84,34.097576,-118.290511
2,40:ce:24:9c:e9:8d,5500,-85,34.097576,-118.290511
2,70:7d:b9:99:55:2e,5720,-87,34.097576,-118.290511
2,38:0e:4d:27:17:c3,5320,-86,34.097576,-118.290511
2,40:ce:24:9c:e9:8f,5500,-86,34.097576,-118.290511
2,40:ce:24:9c:e9:8e,5500,-86,34.097576,-118.290511
2,38:0e:4d:27:18:2e,5320,-78,34.097576,-118.290511
2,9e:2b:77:8e:45:c7,2462,-74,34.097576,-118.290511
2,00:a7:42:a3:41:43,5240,-89,34.097576,-118.290511
2,70:7d:b9:f9:58:42,5320,-91,34.097576,-118.290511
3,38:0e:4d:10:e7:cc,5785,-80,34.097527,-118.290513
3,38:0e:4d:10:e7:cd,5785,-81,34.097527,-118.290513
3,38:0e:4d:27:18:23,2412,-83,34.097527,-118.290513
3,00:a7:42:a3:41:41,5240,-87,34.097527,-118.290513
3,00:a7:42:a3:41:42,5240,-86,34.097527,-118.290513
3,00:a7:42:a3:41:43,5240,-86,34.097527,-118.290513
3,00:a7:42:a3:41:4e,5805,-84,34.097527,-118.290513
3,00:a7:42:a3:41:4d,5805,-84,34.097527,-118.290513
3,00:a7:42:a3:41:40,5240,-87,34.097527,-118.290513
3,70:7d:b9:99:55:2f,5720,-85,34.097527,-118.290513
3,38:0e:4d:10:e7:cf,5785,-80,34.097527,-118.290513
3,70:7d:b9:99:55:2e,5720,-86,34.097527,-118.290513
3,00:a7:42:a3:41:4c,5805,-86,34.097527,-118.290513
3,70:7d:b9:5b:f4:ed,5500,-86,34.097527,-118.290513
3,38:0e:4d:27:17:c1,5320,-86,34.097527,-118.290513
3,38:0e:4d:27:17:c2,5320,-88,34.097527,-118.290513
3,38:0e:4d:27:17:c3,5320,-88,34.097527,-118.290513
3,70:7d:b9:99:55:2c,5720,-88,34.097527,-118.290513
3,70:7d:b9:5b:f4:ec,5500,-87,34.097527,-118.290513
3,00:a7:42:a1:39:82,2462,-88,34.097527,-118.290513
3,70:7d:b9:99:55:2d,5720,-89,34.097527,-118.290513
3,70:7d:b9:f9:58:40,5320,-90,34.097527,-118.290513
3,00:a7:42:a3:41:4f,5805,-84,34.097527,-118.290513
2,38:0e:4d:15:dd:8c,5660,-89,34.097576,-118.290511
3,38:0e:4d:10:e7:ce,5785,-80,34.097527,-118.290513
3,0c:7c:28:9c:08:b0,5240,-80,34.097527,-118.290513
2,70:7d:b9:d7:8d:6f,5580,-91,34.097576,-118.290511
2,70:7d:b9:f9:58:41,5320,-92,34.097576,-118.290511
2,70:7d:b9:d7:8d:6e,5580,-92,34.097576,-118.290511
2,70:7d:b9:5b:f4:ec,5500,-93,34.097576,-118.290511
3,28:80:a2:02:d5:e9,2437,-39,34.097527,-118.290513
3,28:80:a2:02:d5:e8,5745,-46,34.097527,-118.290513
3,70:7d:b9:ec:fa:41,5640,-58,34.097527,-118.290513
3,70:7d:b9:ec:fa:42,5640,-57,34.097527,-118.290513
3,70:7d:b9:ec:fa:43,5640,-57,34.097527,-118.290513
3,70:7d:b9:ec:fa:4f,5180,-55,34.097527,-118.290513
3,0c:7c:28:9c:08:b4,5805,-81,34.097527,-118.290513
3,70:7d:b9:ec:fa:4e,5180,-55,34.097527,-118.290513
3,9e:2b:77:8e:45:c7,2462,-64,34.097527,-118.290513
3,38:0e:4d:27:17:cc,5580,-71,34.097527,-118.290513
3,9e:7b:ef:5a:a2:e1,2437,-67,34.097527,-118.290513
3,38:0e:4d:27:17:cf,5580,-71,34.097527,-118.290513
3,38:0e:4d:27:17:ce,5580,-71,34.097527,-118.290513
3,38:0e:4d:27:17:cd,5580,-71,34.097527,-118.290513
3,70:7d:b9:f9:58:4f,5720,-68,34.097527,-118.290513
3,70:7d:b9:f9:58:4e,5720,-68,34.097527,-118.290513
3,0c:7c:28:9c:08:ac,2452,-70,34.097527,-118.290513
3,40:ce:24:9c:e9:82,2412,-74,34.097527,-118.290513
3,70:7d:b9:ec:fa:40,5640,-58,34.097527,-118.290513
3,38:0e:4d:27:18:2e,5320,-90,34.097527,-118.290513
2,70:7d:b9:ec:fa:43,5640,-66,34.097576,-118.290511
2,70:7d:b9:ec:fa:41,5640,-67,34.097576,-118.290511
1,70:7d:b9:f9:58:4f,5720,-85,34.097591,-118.290459
1,70:7d:b9:f9:58:4e,5720,-85,34.097591,-118.290459
1,00:a7:42:a3:41:4d,5805,-88,34.097591,-118.290459
1,70:7d:b9:f9:58:4d,5720,-87,34.097591,-118.290459
1,70:7d:b9:f9:58:4c,5720,-88,34.097591,-118.290459
1,70:7d:b9:f2:a9:cf,5500,-90,34.097591,-118.290459
1,70:7d:b9:f2:a9:ce,5500,-90,34.097591,-118.290459
1,70:7d:b9:f2:a9:cc,5500,-91,34.097591,-118.290459
1,12:5b:ad:83:5e:39,2437,-93,34.097591,-118.290459
1,38:0e:4d:27:18:22,2412,-82,34.097591,-118.290459
1,38:0e:4d:27:18:2c,5320,-87,34.097591,-118.290459
1,70:7d:b9:f2:a9:cd,5500,-91,34.097591,-118.290459
1,28:80:a2:02:d5:e9,2437,-43,34.097575,-118.290455
1,28:80:a2:02:d5:e8,5745,-57,34.097575,-118.290455
1,9e:2b:77:8e:45:c7,2462,-59,34.097575,-118.290455
1,0c:7c:28:9c:08:ac,2452,-61,34.097575,-118.290455
1,38:0e:4d:27:17:cd,5580,-63,34.097575,-118.290455
1,38:0e:4d:27:17:cc,5580,-63,34.097575,-118.290455
1,38:0e:4d:27:17:cf,5580,-64,34.097575,-118.290455
1,38:0e:4d:27:17:ce,5580,-64,34.097575,-118.290455
1,0c:7c:28:9c:08:b4,5805,-69,34.097575,-118.290455
1,0c:7c:28:9c:08:b0,5240,-69,34.097575,-118.290455
1,9e:7b:ef:5a:a2:e1,2437,-94,34.097591,-118.290459
1,38:0e:4d:27:18:22,2412,-70,34.097575,-118.290455
1,38:0e:4d:27:17:c1,5320,-88,34.097591,-118.290459
1,70:7d:b9:ec:fa:43,5640,-86,34.097591,-118.290459
1,28:80:a2:02:d5:e8,5745,-54,34.097591,-118.290459
1,9e:2b:77:8e:45:c7,2462,-74,34.097591,-118.290459
1,38:0e:4d:27:17:cf,5580,-68,34.097591,-118.290459
1,38:0e:4d:27:17:ce,5580,-68,34.097591,-118.290459
1,38:0e:4d:27:17:cd,5580,-68,34.097591,-118.290459
1,38:0e:4d:27:17:cc,5580,-68,34.097591,-118.290459
1,70:7d:b9:ec:fa:4f,5180,-70,34.097591,-118.290459
1,70:7d:b9:ec:fa:4e,5180,-71,34.097591,-118.290459
1,0c:7c:28:9c:08:ac,2452,-72,34.097591,-118.290459
1,0c:7c:28:9c:08:b0,5240,-77,34.097591,-118.290459
1,38:0e:4d:27:18:2d,5320,-87,34.097591,-118.290459
1,0c:7c:28:9c:08:b4,5805,-78,34.097591,-118.290459
1,00:a7:42:a3:41:4f,5805,-85,34.097591,-118.290459
1,38:0e:4d:27:18:2e,5320,-85,34.097591,-118.290459
1,70:7d:b9:ec:fa:40,5640,-85,34.097591,-118.290459
1,70:7d:b9:ec:fa:42,5640,-85,34.097591,-118.290459
1,00:a7:42:a3:41:4c,5805,-87,34.097591,-118.290459
1,38:0e:4d:27:17:c0,5320,-88,34.097591,-118.290459
1,38:0e:4d:27:17:c2,5320,-88,34.097591,-118.290459
1,38:0e:4d:27:17:c3,5320,-87,34.097591,-118.290459
1,38:0e:4d:27:18:2f,5320,-86,34.097591,-118.290459
1,70:7d:b9:ec:fa:41,5640,-86,34.097591,-118.290459
1,00:a7:42:a3:41:4e,5805,-84,34.097591,-118.290459
2,70:7d:b9:ec:fa:42,5640,-67,34.097576,-118.290511
1,70:7d:b9:ec:fa:4e,5180,-73,34.097575,-118.290455
1,38:0e:4d:27:17:c0,5320,-76,34.097575,-118.290455
1,00:a7:42:cb:39:6f,5805,-90,34.097575,-118.290455
1,00:a7:42:a3:41:40,5240,-90,34.097575,-118.290455
1,00:a7:42:a3:41:41,5240,-90,34.097575,-118.290455
1,00:a7:42:a3:41:43,5240,-91,34.097575,-118.290455
1,38:0e:4d:2b:b8:ee,5500,-91,34.097575,-118.290455
1,0c:7c:28:9c:08:ae,2452,-62,34.097575,-118.290455
1,38:0e:4d:27:18:23,2412,-70,34.097575,-118.290455
1,9e:7b:ef:5a:a2:e1,2437,-79,34.097575,-118.290455
1,70:7d:b9:5b:f4:e2,2437,-83,34.097575,-118.290455
1,70:7d:b9:a3:20:6c,5640,-84,34.097575,-118.290455
1,00:a7:42:cb:39:6e,5805,-89,34.097575,-118.290455
1,38:0e:4d:15:dd:8e,5660,-86,34.097575,-118.290455
1,38:0e:4d:15:dd:8c,5660,-89,34.097575,-118.290455
1,38:0e:4d:15:dd:8f,5660,-91,34.097575,-118.290455
1,12:5b:ad:83:5e:39,2437,-92,34.097575,-118.290455
1,1e:c3:a1:a8:0f:b0,5180,-92,34.097575,-118.290455
2,28:80:a2:02:d5:e9,2437,-41,34.097576,-118.290511
2,28:80:a2:02:d5:e8,5745,-53,34.097576,-118.290511
2,0c:7c:28:9c:08:ac,2452,-60,34.097576,-118.290511
2,70:7d:b9:ec:fa:4f,5180,-61,34.097576,-118.290511
2,70:7d:b9:ec:fa:4e,5180,-62,34.097576,-118.290511
2,70:7d:b9:ec:fa:40,5640,-67,34.097576,-118.290511
1,38:0e:4d:15:dd:8d,5660,-88,34.097575,-118.290455
1,70:7d:b9:ec:fa:4f,5180,-73,34.097575,-118.290455
1,00:a7:42:a3:41:42,5240,-90,34.097575,-118.290455
1,38:0e:4d:2b:b8:ef,5500,-89,34.097575,-118.290455
1,00:a7:42:a3:41:4f,5805,-77,34.097575,-118.290455
1,38:0e:4d:27:17:c1,5320,-77,34.097575,-118.290455
1,38:0e:4d:27:17:c2,5320,-76,34.097575,-118.290455
1,38:0e:4d:27:17:c3,5320,-76,34.097575,-118.290455
1,70:7d:b9:f9:58:4e,5720,-77,34.097575,-118.290455
1,00:a7:42:a1:39:83,2462,-78,34.097575,-118.290455
1,00:a7:42:a3:41:4e,5805,-78,34.097575,-118.290455
1,00:a7:42:a1:39:82,2462,-80,34.097575,-118.290455
1,38:0e:4d:27:18:2e,5320,-77,34.097575,-118.290455
1,70:7d:b9:f9:58:4f,5720,-78,34.097575,-118.290455
1,38:0e:4d:2b:b8:ec,5500,-89,34.097575,-118.290455
1,38:0e:4d:27:18:2f,5320,-78,34.097575,-118.290455
1,00:a7:42:a3:41:4d,5805,-80,34.097575,-118.290455
1,00:a7:42:a3:41:4c,5805,-80,34.097575,-118.290455
1,38:0e:4d:27:18:2d,5320,-80,34.097575,-118.290455
1,38:0e:4d:27:18:2c,5320,-80,34.097575,-118.290455
1,70:7d:b9:f9:58:4d,5720,-80,34.097575,-118.290455
1,70:7d:b9:ec:fa:40,5640,-82,34.097575,-118.290455
1,70:7d:b9:ec:fa:43,5640,-82,34.097575,-118.290455
1,70:7d:b9:ec:fa:42,5640,-83,34.097575,-118.290455
1,70:7d:b9:ec:fa:41,5640,-84,34.097575,-118.290455
1,38:0e:4d:2b:b8:ed,5500,-88,34.097575,-118.290455
1,70:7d:b9:f9:58:4c,5720,-80,34.097575,-118.290455
3,70:7d:b9:d7:8d:6f,5580,-92,34.097527,-118.290513
3,70:7d:b9:d7:8d:6e,5580,-92,34.097527,-118.290513
3,4a:07:4c:78:3a:11,2437,-74,34.097527,-118.290513
6,38:0e:4d:10:e7:ce,5745,-66,34.097453,-118.290641
6,38:0e:4d:10:e7:cc,5745,-67,34.097453,-118.290641
6,38:0e:4d:10:e7:cd,5745,-68,34.097453,-118.290641
6,70:7d:b9:d7:8d:61,5180,-77,34.097453,-118.290641
6,70:7d:b9:d7:8d:60,5180,-77,34.097453,-118.290641
6,70:7d:b9:73:5f:e3,2437,-79,34.097453,-118.290641
6,70:7d:b9:d1:88:af,5660,-79,34.097453,-118.290641
6,70:7d:b9:d1:88:ae,5660,-80,34.097453,-118.290641
6,70:7d:b9:73:5f:e2,2437,-78,34.097453,-118.290641
6,70:7d:b9:73:5f:ec,5720,-81,34.097453,-118.290641
6,38:0e:4d:10:e7:cf,5745,-65,34.097453,-118.290641
6,70:7d:b9:73:5f:ef,5720,-82,34.097453,-118.290641
6,70:7d:b9:73:5f:ee,5720,-82,34.097453,-118.290641
6,9e:7b:ef:5a:a2:e1,2437,-82,34.097453,-118.290641
6,70:7d:b9:d1:88:ad,5660,-81,34.097453,-118.290641
6,70:7d:b9:d1:88:ac,5660,-81,34.097453,-118.290641
6,70:7d:b9:d7:aa:8f,5320,-83,34.097453,-118.290641
6,70:7d:b9:d7:aa:8c,5320,-83,34.097453,-118.290641
6,70:7d:b9:d7:aa:8e,5320,-83,34.097453,-118.290641
6,70:7d:b9:d7:aa:8d,5320,-84,34.097453,-118.290641
6,70:7d:b9:d7:aa:81,5180,-85,34.097453,-118.290641
6,9e:2b:77:8e:45:c7,2462,-85,34.097453,-118.290641
6,70:7d:b9:73:5f:ed,5720,-81,34.097453,-118.290641
6,38:0e:4d:26:c7:4f,5500,-89,34.097453,-118.290641
6,70:7d:b9:d7:8d:6c,5580,-64,34.097453,-118.290641
6,70:7d:b9:d7:8d:6f,5580,-63,34.097453,-118.290641
5,70:7d:b9:d7:aa:8d,5320,-89,34.097456,-118.290568
5,70:7d:b9:d7:aa:8c,5320,-90,34.097456,-118.290568
5,70:7d:b9:fc:4f:4f,5560,-91,34.097456,-118.290568
5,70:7d:b9:73:5f:ec,5720,-90,34.097456,-118.290568
5,70:7d:b9:73:5f:ee,5720,-89,34.097456,-118.290568
5,70:7d:b9:d7:aa:8e,5320,-89,34.097456,-118.290568
5,70:7d:b9:f9:58:4d,5720,-79,34.097456,-118.290568
5,70:7d:b9:f9:58:4c,5720,-79,34.097456,-118.290568
5,70:7d:b9:d1:88:af,5660,-88,34.097456,-118.290568
5,70:7d:b9:d1:88:ae,5660,-88,34.097456,-118.290568
6,70:7d:b9:d7:8d:6d,5580,-64,34.097453,-118.290641
5,70:7d:b9:d1:88:ad,5660,-89,34.097456,-118.290568
5,70:7d:b9:d7:aa:80,5180,-90,34.097456,-118.290568
5,0c:7c:28:9c:08:b0,5240,-90,34.097456,-118.290568
5,70:7d:b9:f9:58:42,5320,-90,34.097456,-118.290568
5,70:7d:b9:f9:58:43,5320,-90,34.097456,-118.290568
5,70:7d:b9:f9:58:40,5320,-91,34.097456,-118.290568
5,70:7d:b9:d1:88:ac,5660,-91,34.097456,-118.290568
5,0c:7c:28:9c:08:b4,5805,-95,34.097456,-118.290568
6,28:80:a2:02:d5:e9,2437,-41,34.097453,-118.290641
6,28:80:a2:02:d5:e8,5745,-50,34.097453,-118.290641
6,70:7d:b9:d7:8d:6e,5580,-62,34.097453,-118.290641
5,70:7d:b9:d7:aa:81,5180,-90,34.097456,-118.290568
5,70:7d:b9:f9:58:41,5320,-90,34.097456,-118.290568
6,38:0e:4d:26:c7:4d,5500,-88,34.097453,-118.290641
6,a6:97:b1:76:2d:da,2437,-91,34.097453,-118.290641
7,70:7d:b9:d7:aa:8d,5320,-71,34.097459,-118.290743
7,70:7d:b9:d7:8d:62,5180,-71,34.097459,-118.290743
7,70:7d:b9:d7:8d:61,5180,-72,34.097459,-118.290743
7,70:7d:b9:d7:8d:60,5180,-72,34.097459,-118.290743
7,70:7d:b9:d7:aa:8c,5320,-71,34.097459,-118.290743
7,70:7d:b9:d7:8d:63,5180,-72,34.097459,-118.290743
7,70:7d:b9:fc:4f:4f,5560,-78,34.097459,-118.290743
7,70:7d:b9:fc:4f:4e,5560,-78,34.097459,-118.290743
7,70:7d:b9:fc:4f:4d,5560,-78,34.097459,-118.290743
7,70:7d:b9:fc:4f:4c,5560,-77,34.097459,-118.290743
7,70:7d:b9:d7:aa:8e,5320,-71,34.097459,-118.290743
7,70:7d:b9:d7:aa:81,5180,-78,34.097459,-118.290743
7,38:0e:4d:10:e7:cf,5745,-82,34.097459,-118.290743
7,38:0e:4d:10:e7:ce,5745,-82,34.097459,-118.290743
7,70:7d:b9:d1:88:af,5660,-83,34.097459,-118.290743
7,70:7d:b9:d1:88:ae,5660,-84,34.097459,-118.290743
7,ca:d3:ff:8a:70:ab,2437,-83,34.097459,-118.290743
7,38:0e:4d:10:e7:cc,5745,-84,34.097459,-118.290743
7,70:7d:b9:d1:88:ad,5660,-85,34.097459,-118.290743
7,70:7d:b9:d1:88:ac,5660,-85,34.097459,-118.290743
7,a6:97:b1:76:2d:da,2437,-83,34.097459,-118.290743
7,70:7d:b9:f9:52:ae,5700,-84,34.097459,-118.290743
7,70:7d:b9:d7:aa:80,5180,-79,34.097459,-118.290743
6,38:0e:4d:26:c7:4c,5500,-88,34.097453,-118.290641
7,70:7d:b9:d7:aa:8f,5320,-71,34.097459,-118.290743
7,38:0e:4d:10:e7:c3,2412,-71,34.097459,-118.290743
6,70:7d:b9:fc:4f:4f,5560,-85,34.097453,-118.290641
6,70:7d:b9:fc:4f:4d,5560,-85,34.097453,-118.290641
6,70:7d:b9:fc:4f:4c,5560,-85,34.097453,-118.290641
6,70:7d:b9:fc:4f:4e,5560,-86,34.097453,-118.290641
6,70:7d:b9:f9:58:4f,5720,-86,34.097453,-118.290641
6,70:7d:b9:f9:51:0d,5640,-87,34.097453,-118.290641
6,70:7d:b9:f9:51:0f,5640,-87,34.097453,-118.290641
6,70:7d:b9:f9:51:0e,5640,-88,34.097453,-118.290641
6,70:7d:b9:f9:58:4e,5720,-88,34.097453,-118.290641
6,70:7d:b9:f9:58:4c,5720,-88,34.097453,-118.290641
7,38:0e:4d:10:e7:c2,2412,-72,34.097459,-118.290743
6,00:a7:42:cb:6c:8e,5280,-89,34.097453,-118.290641
6,70:7d:b9:f9:51:0c,5640,-89,34.097453,-118.290641
6,70:7d:b9:f9:58:4d,5720,-89,34.097453,-118.290641
6,00:a7:42:cb:6c:8f,5280,-90,34.097453,-118.290641
6,00:a7:42:cb:6c:8c,5280,-92,34.097453,-118.290641
7,28:80:a2:02:d5:e9,2437,-28,34.097459,-118.290743
7,28:80:a2:02:d5:e8,5745,-46,34.097459,-118.290743
7,70:7d:b9:d7:8d:6e,5580,-63,34.097459,-118.290743
7,70:7d:b9:d7:8d:6f,5580,-64,34.097459,-118.290743
7,70:7d:b9:d7:8d:6d,5580,-65,34.097459,-118.290743
7,70:7d:b9:d7:8d:6c,5580,-65,34.097459,-118.290743
6,38:0e:4d:26:c7:4e,5500,-89,34.097453,-118.290641
5,70:7d:b9:73:5f:ef,5720,-90,34.097456,-118.290568
5,70:7d:b9:fc:4f:4c,5560,-89,34.097456,-118.290568
5,70:7d:b9:fc:4f:4d,5560,-89,34.097456,-118.290568
4,38:0e:4d:10:e7:cf,5785,-77,34.097456,-118.29052
4,70:7d:b9:f9:58:40,5320,-77,34.097456,-118.29052
4,70:7d:b9:f9:58:41,5320,-78,34.097456,-118.29052
4,70:7d:b9:f9:58:43,5320,-80,34.097456,-118.29052
4,70:7d:b9:f9:58:42,5320,-81,34.097456,-118.29052
4,40:ce:24:9c:e9:8f,5500,-79,34.097456,-118.29052
4,40:ce:24:9c:e9:8e,5500,-79,34.097456,-118.29052
4,70:7d:b9:99:54:4f,5260,-83,34.097456,-118.29052
4,70:7d:b9:99:54:4e,5260,-83,34.097456,-118.29052
4,0c:7c:28:9c:08:b0,5240,-86,34.097456,-118.29052
4,38:0e:4d:27:17:cf,5580,-76,34.097456,-118.29052
4,0c:7c:28:9c:08:b4,5805,-85,34.097456,-118.29052
4,00:a7:42:a3:41:4e,5805,-89,34.097456,-118.29052
4,70:7d:b9:99:54:4c,5260,-86,34.097456,-118.29052
4,00:a7:42:a3:41:4d,5805,-90,34.097456,-118.29052
4,70:7d:b9:d7:8d:6e,5580,-89,34.097456,-118.29052
4,00:a7:42:a3:41:4c,5805,-90,34.097456,-118.29052
4,38:0e:4d:27:17:c2,5320,-90,34.097456,-118.29052
4,38:0e:4d:27:17:c1,5320,-90,34.097456,-118.29052
4,38:0e:4d:27:17:c3,5320,-90,34.097456,-118.29052
4,70:7d:b9:d7:8d:6f,5580,-89,34.097456,-118.29052
4,38:0e:4d:27:17:c0,5320,-91,34.097456,-118.29052
4,00:a7:42:a3:41:4f,5805,-88,34.097456,-118.29052
4,70:7d:b9:5b:f4:ee,5500,-92,34.097456,-118.29052
4,38:0e:4d:10:e7:cc,5785,-76,34.097456,-118.29052
4,38:0e:4d:10:e7:ce,5785,-77,34.097456,-118.29052
3,70:7d:b9:5b:f4:ee,5500,-86,34.097527,-118.290513
3,38:0e:4d:27:18:2f,5320,-88,34.097527,-118.290513
3,38:0e:4d:27:18:2d,5320,-89,34.097527,-118.290513
3,38:0e:4d:27:18:2c,5320,-89,34.097527,-118.290513
4,28:80:a2:02:d5:e9,2437,-41,34.097456,-118.29052
4,28:80:a2:02:d5:e8,5745,-44,34.097456,-118.29052
4,70:7d:b9:ec:fa:4f,5180,-59,34.097456,-118.29052
4,9e:7b:ef:5a:a2:e1,2437,-62,34.097456,-118.29052
4,70:7d:b9:ec:fa:4e,5180,-60,34.097456,-118.29052
4,70:7d:b9:f9:58:4e,5720,-60,34.097456,-118.29052
4,38:0e:4d:10:e7:cd,5785,-77,34.097456,-118.29052
4,70:7d:b9:f9:58:4d,5720,-62,34.097456,-118.29052
4,70:7d:b9:f9:58:4f,5720,-60,34.097456,-118.29052
4,9e:2b:77:8e:45:c7,2462,-67,34.097456,-118.29052
4,70:7d:b9:ec:fa:40,5640,-70,34.097456,-118.29052
4,70:7d:b9:ec:fa:41,5640,-70,34.097456,-118.29052
4,70:7d:b9:ec:fa:42,5640,-70,34.097456,-118.29052
4,70:7d:b9:ec:fa:43,5640,-70,34.097456,-118.29052
4,40:ce:24:9c:e9:82,2412,-75,34.097456,-118.29052
4,38:0e:4d:27:17:cd,5580,-75,34.097456,-118.29052
4,38:0e:4d:27:17:ce,5580,-75,34.097456,-118.29052
4,38:0e:4d:27:17:cc,5580,-77,34.097456,-118.29052
4,70:7d:b9:f9:58:4c,5720,-61,34.097456,-118.29052
4,70:7d:b9:99:54:43,5620,-92,34.097456,-118.29052
4,70:7d:b9:d7:8d:6c,5580,-91,34.097456,-118.29052
4,70:7d:b9:99:54:40,5620,-93,34.097456,-118.29052
5,70:7d:b9:d7:8d:6c,5580,-76,34.097456,-118.290568
5,70:7d:b9:ec:fa:4c,5180,-80,34.097456,-118.290568
5,70:7d:b9:ec:fa:4f,5180,-82,34.097456,-118.290568
5,70:7d:b9:ec:fa:4e,5180,-81,34.097456,-118.290568
5,70:7d:b9:ec:fa:4d,5180,-81,34.097456,-118.290568
5,70:7d:b9:d7:8d:62,5180,-83,34.097456,-118.290568
5,70:7d:b9:d7:8d:63,5180,-83,34.097456,-118.290568
5,70:7d:b9:d7:8d:61,5180,-84,34.097456,-118.290568
5,38:0e:4d:27:17:cf,5580,-87,34.097456,-118.290568
5,40:ce:24:9c:e9:8e,5500,-85,34.097456,-118.290568
5,70:7d:b9:d7:8d:6d,5580,-76,34.097456,-118.290568
5,70:7d:b9:d7:8d:60,5180,-85,34.097456,-118.290568
5,40:ce:24:9c:e9:8f,5500,-86,34.097456,-118.290568
5,70:7d:b9:ec:fa:40,5640,-87,34.097456,-118.290568
5,70:7d:b9:ec:fa:43,5640,-87,34.097456,-118.290568
5,38:0e:4d:27:17:ce,5580,-90,34.097456,-118.290568
5,40:ce:24:9c:e9:8d,5500,-88,34.097456,-118.290568
5,40:ce:24:9c:e9:8c,5500,-88,34.097456,-118.290568
5,70:7d:b9:d7:aa:8f,5320,-86,34.097456,-118.290568
